hscode,name
1901909099,Pregelatised starch preparation; SNACK PREMIXCW; Powder; For food; Pregelatised starch 87sugar 9skim milk powder 3sodium pyrophosphate 1 ;NSC USA
1901909099,Sweet potato starch preparation;;Powder;For food;Sweet potato starch 885 maltodextrin 85 MSG 2 salt 1;PRCHNA
1901909099,Manioc starch preparation;;White powder;For food;Manioc starch 885 maltodextrin 95 sorbitol 2;THAILND
1901909099,Potato starch preparation;;For food;Potato starch 885Maltodextr in 85MSG 2Salt 1;DENMARK
1901909099,Sweet potato starch preparation;HAEMARU S2;Powder;For food;Sweet potato starch 885 trehalose 113 glycine 02;PRCHNA
1901909099,Potato starch preparation;food preparation P01;For food;Potato starch 64pregelatinized starch 25hydrogenatied maltodextrin 6sugar 5;JAPAN
1901909099,Corn starch preparation;AP10628;White powder;For food;Corn starch 55Wheat starch 20Potato starch 13sugar 7Palm oil 17 Ascorbic acid 15Potato essence 12etc;AUSTRAL
1901909099,Corn flour prepration;BEEF TAMALE;Frozen128gpack;For food;Tamale flour2516soybean oil503salt08beef pattle mix 488cooked beef 982textured vegetable protein115wateretc;USA
1901909099,Wheat flour preparation;TMG1 MIX;White powder;For food;Wheat flour 87 modified manioc starch 13;AUAUSTRAL
1901909099,Manioc starch preparation;;White powder;For food;Manioc starch 84 maltodextrin 12 salt 4;THAILND
1901909099,High amylose corn starch preparation
1901909099,Tapioca starch preparation
1901909099,Potato starch preparation
1901909099,Starch preparation
1901909099,Corn flour preparation cooked
1901909099,Potato Starch Preparation
1901909099,Wheat cooked
1901909099,Potato starch 885 mixed with maltodextrin 10 salt 05AVEBE B1
1901909099,Corn starch mixed with egg white 24 salt 24 calcinated calcium FR powder 20
1901909099,Wheat flour mixed with corn starch 14 egg white 10 salt 9 FR powder T
1901909099,Flours mixture preparation 잣 호도 율무차
1901909099,Noodle premix preparation
1901909099,Flours mixture preparation Premium Cheese Dog Batter Mix
1901909099,Batter mix
1901909099,Malt extract preparation Milo Kit
1901909099,Milk preparation Process Mix
1902111000,Spaghetti; GIOVANNI RANA SPAGHETTI 250g; ITALY
1902119000,Uncooked pasta Containing eggs; Zhaima
1902119000,Other pasta containing eggs; NUI MACARONI
1902119000,Other pasta containing eggs; FRESH EGG PASTA; ITALY
1902119000,Other pasta containing eggs; GIOVANNI RANA TAGLIATELLE 250g; ITALY
1902191000,Rice noodles; THAILND
1902191000,Noodle; KONPIRA UDON; JAPAN
1902191000,Noodle; KONPIRA SOBA; JAPAN
1902191000,Noodle; SANUKI UDONG; RKOREA
1902191000,Noodles; FRESH UDON
1902191000,Noodle; SAMPIO FRESH UDON NOODLES; RKOREA
1902191000,Noodles; 도토리국수; RKOREA
1902191000,Rice noodles;;;PRCHNA
1902191000,Noodle
1902191000,Noodle;FROZEN NOODLE
1902192000,Chinese vermicelli; WET POTATO VERMICELLI(감자납작면)
1902192000,Chinese vermicelli; 분모자
1902192000,Chinese vermicelli ; PRCHNA
1902192000,Chinese Vermicelli Longkow Vermicelli
1902192000,Chinese Vermicelli(당면목이버석)
1902199000,Pasta; Penne with mushroom sauce
1902199000,Pasta; Fusilli with Tomato
1902199000,Pasta; Maccheroni with Cheese
1902199000,Pasta; FRESH DURUM WHEAT SEMOLINA PASTA; ITALY
1902199000,Pasta; BTN WHITE SHELLS AND CHEESE; USA  용도  식용
1902199000,Pasta; BTN WHITE CHEDDAR SHELLS AND CHEESE; USA
1902199000,Pasta ; SPAGHETTI ; ITALY
1902199000,Pasta; BRONZO PASTA PENNE; ITALY
1902199000,Pasta; BRONZO PASTA FUSILLI; ITALY
1902199000,Other Pasta ; SNACK PELLET FOR SHRIMP CRACKER
1902199000,Uncooked pasta; KADAIF
1902199000,Uncooked pasta not stuffed; BRICK PASTRY SHEET
1902199000,Pasta;;Bevel square type;;;PRCHINA
1902199000,Pasta;CASSAVA RAW PELLET
1902199000,Pasta;Bag of Bones
1902199000,Pasta
1902199000,Pasta;OSATSU PASTA;Wheat flour 608 Sweet potato 224 Corn starch 107 Sugar 17 Salt 08 Gardenia yellow 03 Calcium carbonate 025etc
1902199000,Pasta;PX6141;;For food;Potato granules 30 potato starch 2425 corn starch 21 wheat flour 12 rice flour 7 sugar 35 salt 2 tumeric powder 025;ITALY
1902199000,Pasta;FEUILLE BRICK;Sheet 170gpack;For food;Wheat flour 70 water 20salt 5vegetable oil 439sorbic acid 001calcium propionate 028 lecithin032;FRANCE
1902199000,Rice paperprecooked;;;Rice 664tapioca starch 333salt 03; For food;VIETNAM
1902200000,Lasagne; LASAGNA BOLOGNESE PORK
1902200000,Lasagne; TUNA LASAGNA WITH EMMENTAL CHEESE; SPAIN
1902200000,Lasagne; VEGETABLE LASAGNA WITH EMMENTAL CHEESE; SPAIN
1902200000,Stuffed pasta; LARGE SQUARE CHEESE RAVIOLI;SEVIROLI; USA
1902200000,Stuffed pasta ; BEEF LASAGNE ; AUSTRALIA
1902200000,Stuffed pasta ; Mix Dimsum(혼합만두) ; PRCHNA
1902200000,Stuffed pasta; MAINE LOBSTER RAVIOLI; USA
1902200000,Stuffed pasta; Organic Chicken Bite size dumpling; USA
1902200000,Stuffed pasta ; Salmon lasagne with spinach frozen; NETHERL
1902200000,Stuffed pasta frozen; NET SHRIMP ROLL; VIETNAM
1902200000,Stuffed pasta;SHRIMP  CRAB SPRING ROLL
1902200000,Stuffed pasta;SAMOSA WHEAT FLOUR
1902200000,Stuffed pasta; 팥속춘권
1902200000,Stuffed pasta; 고구마속춘권
1902200000,Stuffed Pasta사과속춘권
1902200000,Stuffed pasta;SWEET POTATO SPRING ROLL;For food
1902200000,Pasta stuffed BEEF CHIMICHANGA
1902200000,Pasta stuffed Meat dumpling
1902200000,Pasta stuffed BERNARDI SPINACH TORTELLINI 74609
1902200000,Stuffed pasta Shredded beef cheese  green chilies burrito
1902200000,Stuffed pasta Chicken cheese  green chilies burrito
1902200000,Stuffed pasta Beef steak burrito
1902200000,Stuffed pasta Chicken burrito
1902200000,Pasta(Kids Kitchen Mini Beef Ravioli)
1902200000,Pasta(Beef Ravioli)
1902200000,Pasta Stuffed Shrimp Shaomai
1902200000,Pasta Stuffed Shrimp Wonton
1902200000,Stuffed Pasta; Samosa
1902200000,Cooked lasagna with Sauce; Italian Style Lasagna
1902200000,Wonton
1902200000,Vegetable lasagne with Zucchini
1902200000,Italian style lasagne
1902200000,Pasta Stuffed 만두
1902200000,Cooked Stffed Pasta
1902200000,Cooked Stffed Pasta
1902200000,알찬만두
1902200000,꽃만두
1902200000,Apple Turnover (Raw)
1902200000,Lemon Turnover (Raw)
1902200000,Cherry Turnover (Raw)
1902301010,Ramen; 수출신라면
1902301010,Ramen; 수출올리브짜파게티
1902301010,Ramen; 농심사리면
1902301010,Ramen; 수출신컵
1902301010,Ramen; 쿡탐 짜파게티맛 국물라볶이
1902301010,Ramen; 쿡탐 매콤달콤 국물라볶이
1902301010,Ramen; 쿡탐 오징어짬뽕맛 국물라볶이
1902301010,Ramen; 제시품명밥차 해물맛 비빔면밥
1902301010,Ramen; 제시품명 밥차 해물짬뽕라면밥
1902301010,Ramen ; 밥차 사천식 짜장면밥 ; RKOREA
1902301090,Instant noodles; RICE TOM YUM KUNG
1902301090,Instant noodles; 메밀소바
1902301090,Instant noodles; 수출둥지물냉면
1902301090,Instant noodles; 수출생생우동(봉지)
1902301090,Instant noodles; 수출생생우동
1902301090,Instant noodles; PAD THAI MEAL KIT
1902301090,Instant noodles; THAI BOAT NOODLE KIT
1902301090,Instant noodles; SAMLIP FRESH UDON SINGLE
1902301090,Instant noodles; SAMLIP SANUKI UDON 3 PACKS)
1902301090,Instant noodles; AUNTIE G PAD THAI KIT; TOM YUM GOONG; THAILND
1902301090,Instant noodles; 어머님의 손맛 멸치맛 쌀국수
1902301090,Instant noodles; 안동참마쌀국수; RKOREA
1902301090,Instant noodles; 안동국시; RKOREA
1902301090,Instant noodles; KATSUODASHI UDON; JAPAN
1902301090,Instant noodles; KINEUCHI NATSUKASHI UDON; JAPAN
1902301090,Instant noodles; Pad Thai Cooking Set; THAILND
1902301090,Instant noodles ; Pad Thai Koong ; Thailand
1902301090,Instant noodles; 데우찌 우동
1902301090,Instant noodles; Instanst Cup Noodle; VIETNAM
1902301090,Instant noodle;HAKATA RAMEN;JAPAN
1902309000,Pasta preparation; WOULD U COOK JAPCHAE KIT
1902309000,Pasta preparation; WOULD U COOK Bibim makguksu kit(우주쿡 비빔막국수 키트)
1902309000,Lasagne; VEGETABLE LASAGNA WITH EMMENTAL CHEESE; SPAIN
1902309000,Lasagne; TUNA LASAGNA WITH EMMENTAL CHEESE; SPAIN
1902309000,Pasta preparation; MAC AND CHEESE; USA
1902309000,Pasta preparation ; PITANGO PASTA MEAL FREE RANGE CREAMY CHICKEN AND HERB ; NEWZLND
1902309000,Pasta cooked; Pororo pasta carton ; ITALY
1902309000,Pasta; CAVATAPPI PASTA; USA
1902309000,Pasta;FROZEN TOMATO SAUCE SPAGHETTI WITH CHICKEN;THAILND
1902309000,Pasta preparation;;Okonomi Yaki ;;;JAPAN
1902309000,Spaghetti  meat preparation
1902309000,Lasagna  beef preparation
1902309000,Spaghetti  meatballs preparation
1902309000,Capellini in tomato sauce with shrimp
1902309000,Macaroni in cheese sauce with ham
1902309000,Flour Preaparation for Snack(Snack Pellet 100)
1902309000,Pasta Cooked Macaroni and Beef with Sauce (Lunch Bucket Chill Mac)
1902309000,Flour Preparation for Snack(Finna Krupuk Kentang)
1902309000,Pasta Cheezy Macn Cheese Macaroni  Cheese
1902309000,Macaroni And Beef In Tomato Sauce(Chili Mac)
1902400000,COUSCOUS; COUSCOUS from chickpeas and red lentils
1902400000,Couscous;;;FRANCE
1903001000,Tapioca; TAPIOCA PEARL ; THAILND
1903001000,Tapioca pearl
1903001000,Tapioca flake
1904101000,Corn flackes; CORNFLAKES CRUMBS
1904101000,Corn flackes; CORNFLAKES; POLAND
1904103000,Puffed rice ; Puffed Rice chip ; PRCHNA
1904103000,Puffed rice preparation; 단호박고구마스틱아기죽; RKOREA
1904103000,Puffed rice preparations; Crunchy Rice Snack; RKOREA
1904103000,Puffed rice preparations; 고소한 김스낵 (SAVORY SEAWEED KIMNORI SNACK); RKOREA
1904103000,Puffed rice; BANANA BUGSNMUD
1904103000,Puffed rice; NEAPOLITAN SUPER POPS
1904103000,Puffed rice; THANK GOODNESS GLUTEN FREE COCOA PUFFS
1904103000,Puffed rice;;;PRCHNA
1904103000,Puffed rice;;;PRCHNA
1904103000,Puffed rice;;;PRCHNA
1904109000,Prepared foods obtained by the swelling of cereal products; CHEDDAR CHEESE BALL
1904109000,Prepared foods obtained by the swelling of cereal products; GORGONZOLA CHEESE SOFT CORN
1904109000,Prepared foods obtained by the swelling of cereal products; INJEOLMI SNACK
1904109000,Prepared foods obtained by the swelling of cereal products; BARBECUE BALL
1904109000,Buckwheat flour roasted; 볶음메밀가루(Roasted buckwheat flour)NB
1904109000,Buckwheat flour roasted; 볶음메밀가루(Roasted buckwheat flour)R
1904109000,Buckwheat flour roasted; 볶음메밀가루(Roasted buckwheat flour)NR
1904109000,Prepared foods obtained by the swelling of cereal products; Nature Share Protein Bar
1904109000,Prepared foods obtained by the swelling of cereals products; Protein Snack
1904109000,Prepared foods obtained by the roasting of cereal products
1904109000,Prepared foods obtained by the roasting of cereal products; 아레스 소이오곡 라떼 파우더
1904109000,Prepared foods obtained by the swelling of cereal products; FRUITY LUCKY CHARMS WITH 3 NEW UNICORNS
1904109000,Prepared foods obtained by the swelling of cereal products; LOTTE CHOCO RINGS
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; Nestle Milo Cup
1904109000,Prepared foods obtained by the swelling of cereal products; HOKKAIDO CORN CHOCOLATE; JAPAN
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; 구워서 더 고소한 나쵸칩
1904109000,Popcorn preparation puffed; Caramel popcorn; PHILR
1904109000,Prepared foods obtained by the swelling of quinoa; QUINOA CRISPS
1904109000,Prepared foods obtained by the swelling of cereal products; 옥수수빵가루
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; HAHNE CHOCO RICE
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; HAHNE CHOCO CHAMPS
1904109000,Roasted Oat PRCHNA
1904109000,Prepared foods obtained by the swelling of cereal products; TOFU PROTEIN SNACK SWEETCHILI
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; TOFU PROTEIN SNACK WASABI
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; TOFU PROTEIN SNACK ORIGINAL
1904109000,Prepared foods obtained by the swelling or roasting of cereal products; CALBEE CEREAL; JAPAN
1904109000,Prepared foods obtained by the swelling or roasting of corn germ; Masa flour Toasted corn germ 3; ITALY
1904109000,Prepared foods obtained by the swelling or roasting of cereal products; 후르츠그라(FRUITS GRANOLA); RKOREA
1904109000,Prepared foods obtained by the swelling of cereal products; Oat ball(오트볼)
1904109000,Prepared foods obtained by the roasting of cereals or cereal products; Kids Latte Powder; RKOREA
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; MIXED GRAINS POWDER
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; RICHEESE AHH TRIPLE CHEESE; INDNSIA
1904109000,Popcorn preparation puffed; CRACKER JACK CARAMEL COATED POPCORN  PEANUTS; USA
1904109000,Popcorn preparation puffed; ZEBRA POPCORN; USA
1904109000,Prepared foods obtained by the swelling of cereal products; CONGJOLMI(콩절미); RKOREA
1904109000,Prepared foods obtained by the swelling of cereals or cereal products ; LOADED WHITE SNACK ; PHILR
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; Ogok Powder; RKOREA
1904109000,Prepared foods obtained by the swelling or roasting of cereals or cereal products; Black Latte Powder; RKOREA
1904109000,Prepared foods obtained by the roasting of quinoa; TOASTED RED QUINOA; PPERU
1904109000,Roasted barley; GERMANY
1904109000,Quinoa roasted; Toasted red quinoa; PPERU
1904109000,Prepared foods obtained by the roasting of cereal products; OATS AND BISCUIT MILK; MALAYA
1904109000,Bakers wares ; NEO CRISPYROLL ; RKOREA
1904109000,Popcorn preparation puffed; SUPER MIX POPCORN; RKOREA
1904109000,Popcorn preparation puffed; CREAMY CARAMEL POPCORN; RKOREA
1904109000,Popcorn preparation puffed; BUTTER CHEESE POPCORN; RKOREA
1904109000,Popcorn preparation puffed ; TOASTED SESAME SEAWEED POPCORN; USA
1904109000,Popcorn preparation puffed ; TOASTED COCONUT CARAMEL POPCORN; USA
1904109000,Quinoa roasted; TOASTED BLACK QUINOA;
1904109000,Puffed rice powder preparation ; 이화생막걸리믹스 ; RKOREA
1904109000,순수한 가루 순자 ; 300g
1904109000,술 씨 (술의 씨앗) ; ; 500g
1904109000,순수한 과자 순자 ; ; 50g
1904109000,Prepared foods obtained by the swelling of cerial products; COOKIECREAM RUMBLES
1904109000,Prepared foods obtained by the swelling of cereal products; Choco Crunch 2X Vitamins 15X Minerals; BELGIUM
1904109000,Quinoa roasted; Toasted Red Quinoa; BOLIVIA
1904109000,Quinoa roasted; Toasted Red Quinoa; PPERU
1904109000,Prepared foods obtained by the swelling; MAPLE NUT CEREAL
1904109000,Puffed Quinoa; Golden Quinoa Toasted; CANADA
1904109000,Buckwheat powder roasted
1904109000,Buckwheat powder roasted
1904109000,Prepared foods obtained by the roasting of cereal products; XCEL DOUBLE CHOCOLATE; UK
1904109000,Prepared foods obtained by the roasting of cereal products; XCEL DOUBLE SUPERBERRY; UK
1904109000,Popcorn preparation puffed; INDI XYLITOL ICE POPCORN; RKOREA
1904109000,Prepared food obtained by the swelling of cereals
1904109000,Cereal preparation; THAILND
1904109000,Popcorn preparation; Janoschs Chocolate Popcorn
1904109000,Popcorn preparation; Janoschs Toffee Popcorn
1904109000,Prepared foods obtained by the roasting of cereal products ; Protein Bar Cashews
1904109000,Prepared foods obtained by the roasting of cereal products; Peace Goji Berry
1904109000,Prepared foods obtained by the roasting of cereal products; Peace Golden Honey
1904109000,Prepared foods obtained by the roasting of cereal products; Yogi Granola Crisps  strawberry crunch
1904109000,Millet swelled; KEWPIE ITALIAN MILLET SNACK(KEWPIE BRAND BABYINFANT FOOD); F40; Japan
1904109000,Millet swelled; JAPANESE MILLET SNACK(KEWPIE BRAND BABYINFANT FOOD); F41; Japan
1904109000,Prepared foods obtained by roasting of cereal products;ORGANIC HERITAGE GRANOLA(RASPBERRY);USA
